date,year,month,day,extended,country,country_txt,region,region_txt,State,city,latitude,longitude,multiple,success,suicide,attacktype1,attacktype1_txt,target_type,target_subtype,corp,target,nationality,group_name,gun_certain,weapon_type,weapon_subtype,no_killed,no_wounded
2020-02-26,2020,Feb,Wed,1,147,Nigeria,11,Sub-Saharan Africa,Borno,Bambula,10.894025,12.685485,0,1,0,6,Hostage Taking (Kidnapping),Terrorists/Non-State Militia,Non-State Militia,Civilian Joint Task Force (CJTF),Chief: Mohammed Abba,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,0,0
2020-02-22,2020,Feb,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Bama,11.526846,13.69271,0,0,0,3,Bombing/Explosion,Unknown,Unknown,Unknown,Unknown,Nigeria,Boko Haram,0,Explosives,Unknown Explosive Type,0,0
2020-02-27,2020,Feb,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Mamuri Gana,13.689462,13.337772,0,0,0,3,Bombing/Explosion,Unknown,Unknown,Unknown,Unknown,Nigeria,Boko Haram,0,Explosives,Unknown Explosive Type,0,0
2020-02-27,2020,Feb,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Unknown,11.449028,12.95089,0,0,0,3,Bombing/Explosion,Unknown,Unknown,Unknown,Unknown,Nigeria,Boko Haram,0,Explosives,Unknown Explosive Type,0,0
2020-02-27,2020,Feb,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maikadiri,10.7606,13.31432,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Women,Nigeria,Boko Haram,0,Unknown,Unknown Weapon Type,0,0
2020-02-29,2020,Feb,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Rumirigo,10.604035,13.030881,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Rumirgo Village,Village,Nigeria,Boko Haram,0,Firearms,Automatic or Semi-Automatic Rifle,10,0
2020-03-01,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Kerawa,10.967215,7.419193,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Kerawa Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,7,0
2020-03-01,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Rago,10.951641,7.456951,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Rago Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,7,0
2020-03-01,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Marina,10.949535,7.608244,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Marina Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,7,0
2020-03-01,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Zariyawa,10.976592,7.6012,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Zariyawa Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,8,0
2020-03-01,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Hashimawa,10.90657,7.554855,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Hashimawa Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,7,0
2020-03-01,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Gidan Musa Saidu,10.856327,7.761292,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Gidan Musa Saidu Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,7,0
2020-03-01,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Unguwar Barau,10.863727,7.762404,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Unguwar Barau Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,7,0
2020-03-03,2020,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Bwalakila,10.925201,12.890203,0,1,0,7,Facility/Infrastructure Attack,Military,"Military Personnel (soldiers, troops, officers, forces)",Nigerian Army (NA),Soldiers,Nigeria,Boko Haram,0,Unknown,Unknown Weapon Type,0,0
2020-03-03,2020,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Edo,Ihevbe,7.039856,6.132706,0,1,0,6,Hostage Taking (Kidnapping),Educational Institution,Teacher/Professor/Instructor,University of Benin,Lecturers,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,0,0
2020-03-04,2020,Mar,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Damboa,11.151905,12.758704,0,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Nigerian Army (NA),Barracks,Nigeria,Boko Haram,0,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",22,47
2020-03-04,2020,Mar,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Yobe,Dapchi,12.495759,11.500422,0,1,0,2,Armed Assault,Police,"Police Building (headquarters, station, school)",Nigerian Mobile Police,Headquarters,Nigeria,Boko Haram,0,Firearms,Automatic or Semi-Automatic Rifle,18,0
2020-03-04,2020,Mar,Wed,1,147,Nigeria,11,Sub-Saharan Africa,Delta,Issele-Azagba,6.266625,6.598439,0,1,0,6,Hostage Taking (Kidnapping),Business,Hotel/Resort,Unknown,Brothel Owner: Emeka,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,1,1
2020-03-04,2020,Mar,Wed,1,147,Nigeria,11,Sub-Saharan Africa,Benue,Waya,6.882481,9.603059,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,4,0
2020-03-05,2020,Mar,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Mbanyiar,8.054439,8.606241,0,1,0,5,Hostage Taking (Barricade Incident),Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Nigeria,Residence of Acting District Head: Tyoor Oliver Chado,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,0,3
2020-03-06,2020,Mar,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Ondo,Irese,7.334888,5.195641,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Political Party Member/Rally,Social Democratic Party (SDP),Residence of Candidate: Gbenga Fausa,Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2020-03-13,2020,Mar,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Tyohembe,7.877718,8.656502,1,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian Mourners,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,3,0
2020-03-13,2020,Mar,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Chongu,7.86584,8.665208,1,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian Mourners,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,2,0
2020-03-13,2020,Mar,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Ayev,7.911273,8.67921,1,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilian Mourners,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,2,0
2020-03-14,2020,Mar,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Ngururi,11.74817,13.25342,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,3,5
2020-03-14,2020,Mar,Sat,1,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Birnin Gwari district,10.661137,6.541166,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Student,Unknown,Vehicle of Students,Nigeria,Unknown,0,Firearms,Unknown Gun Type,1,0
2020-03-15,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Mayanti,11.295614,14.091473,0,1,0,2,Armed Assault,Military,Military Unit/Patrol/Convoy,Nigerian Army (NA),Convoy,Nigeria,Boko Haram,0,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",6,0
2020-03-15,2020,Mar,Sun,1,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Ungwar Yaku,10.661137,6.541166,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Unknown,0,Firearms,Unknown Gun Type,3,0
2020-03-15,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Ngurosoya,11.46801,13.758548,0,1,0,9,Unknown,Military,Military Transportation/Vehicle (excluding convoys),Nigerian Armed Forces,Soldiers,Nigeria,Unknown,0,Unknown,Unknown Weapon Type,8,0
2020-03-16,2020,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Katarma,10.121087,7.062748,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Katarma Village,Village,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,2,0
2020-03-17,2020,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Manini,10.655664,6.851418,0,1,0,2,Armed Assault,Private Citizens & Property,Named Civilian,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,2,0
2020-03-18,2020,Mar,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Kugosi,10.161073,7.1674,1,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,2,0
2020-03-18,2020,Mar,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Kajari,10.207222,7.120833,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Kajari Village,Village,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,1,0
2020-03-22,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Alagarno,10.859112,12.19945,0,1,0,2,Armed Assault,Military,Military Unit/Patrol/Convoy,Nigerian Army (NA),Convoy,Nigeria,Boko Haram,0,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",0,0
2020-03-22,2020,Mar,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Div-Nzaav,6.89107,9.557115,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Div-Nzaav Village,Village,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,1,3
2020-03-23,2020,Mar,Mon,1,147,Nigeria,11,Sub-Saharan Africa,Borno,Gorgi,11.373072,12.432699,0,1,0,6,Hostage Taking (Kidnapping),Military,Military Unit/Patrol/Convoy,Nigerian Armed Forces,Soldiers,Nigeria,Boko Haram,0,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",179,61
2020-03-23,2020,Mar,Mon,1,147,Nigeria,11,Sub-Saharan Africa,Delta,Okpanam,6.235287,6.647871,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,0,0
2020-03-23,2020,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Yamteke,11.106398,13.507003,0,1,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Nigerian Army (NA),Soldiers,Nigeria,Boko Haram,0,Explosives,Grenade,4,0
2020-03-23,2020,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Sabongari,10.866245,13.518191,0,0,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Nigerian Armed Forces,Soldiers,Nigeria,Boko Haram,0,Firearms,Automatic or Semi-Automatic Rifle,2,0
2020-03-24,2020,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Kperie,9.819954,8.658627,1,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,2,0
2020-03-24,2020,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Gbra Zongo,9.823226,8.652866,1,1,0,2,Armed Assault,Private Citizens & Property,Named Civilian,Not Applicable,"Children: Rachel, Jacob, Charity",Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,3,0
2020-03-28,2020,Mar,Sat,1,147,Nigeria,11,Sub-Saharan Africa,Borno,Auno,11.846433,12.935461,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Vehicles/Transportation,Unknown,Vehicles,Nigeria,Boko Haram,0,Melee,Knife or Other Sharp Object,5,14
2020-03-31,2020,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Ancha,10.076038,8.795627,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Achan Village,Village,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,3,2
2020-04-02,2020,Apr,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Kogi,Nkiedoro,7.7408,7.058624,1,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,Not Applicable,Houses,Nigeria,Fulani extremists,0,Incendiary,Arson/Fire,0,0
2020-04-02,2020,Apr,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Kogi,Hukke,7.7408,7.058624,1,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Hukke Village,Village,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,7,0
2020-04-03,2020,Apr,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Kogi,Nkyiedongwro,7.7408,7.058624,0,1,0,9,Unknown,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Unknown,Unknown Weapon Type,2,0
2020-04-03,2020,Apr,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Chibok district,10.813931,12.844165,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Named Civilian,Not Applicable,"Civilians: Meshak John, Mutah Nkeki, Kabu Yakubu",Nigeria,Boko Haram,0,Incendiary,Arson/Fire,3,0
2020-04-05,2020,Apr,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Guma district,7.96667,8.76667,0,1,0,2,Armed Assault,Military,Paramilitary,Nigeria Security and Civil Defence Corps (NSCDC),Inspector: Joseph Ochogwu,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,1,0
2020-04-06,2020,Apr,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Kircinga,10.782264,13.356545,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Kirchinga Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,0,1
2020-04-06,2020,Apr,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Mussa,10.737835,13.130463,0,1,0,7,Facility/Infrastructure Attack,Military,Military Transportation/Vehicle (excluding convoys),Nigerian Armed Forces,Tank,Nigeria,Boko Haram,0,Incendiary,Arson/Fire,0,0
2020-04-07,2020,Apr,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Ngbra-Zongo,9.868615,8.676405,0,1,0,2,Armed Assault,Religious Figures/Institutions,Religious Figure,Unknown,Pastor: Mathew Tagwai,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,4,2
2020-04-07,2020,Apr,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Chul,10.61723,13.13384,1,1,0,2,Armed Assault,Business,Retail/Grocery/Bakery,Unknown,Shops,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,0,0
2020-04-07,2020,Apr,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Chul,10.61723,13.13384,1,1,0,3,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Nigerian Armed Forces,Soldiers,Nigeria,Boko Haram,0,Explosives,Unknown Explosive Type,2,3
2020-04-07,2020,Apr,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Wemdio,10.622868,13.060837,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Wemdio Village,Village,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,2,0
2020-04-07,2020,Apr,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Gamboru,12.359468,14.210929,0,1,0,2,Armed Assault,Military,Military Unit/Patrol/Convoy,Nigerian Army (NA),Patrol,Nigeria,Boko Haram,0,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",2,0
2020-04-08,2020,Apr,Wed,1,147,Nigeria,11,Sub-Saharan Africa,Benue,Jootar,7.64393,9.56356,0,1,0,2,Armed Assault,Private Citizens & Property,House/Apartment/Residence,Not Applicable,Residences,Nigeria,Jukun militia,0,Firearms,Unknown Gun Type,3,0
2020-04-09,2020,Apr,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Kogi,Agbenema-Ife,7.831753,7.538297,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Melee,Knife or Other Sharp Object,1,0
2020-04-10,2020,Apr,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Ibusa,6.17657,6.62929,0,1,0,2,Armed Assault,Religious Figures/Institutions,Religious Figure,Celestial Church of Christ,Pastor,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,1,0
2020-04-12,2020,Apr,Sun,1,147,Nigeria,11,Sub-Saharan Africa,Borno,Yana-Yikiri,11.857929,12.901465,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Vehicles/Transportation,Not Applicable,Civilians,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,7,0
2020-04-14,2020,Apr,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Hurra,10.08201,8.78479,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,9,2
2020-04-14,2020,Apr,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Buta,11.946373,13.201755,0,1,0,2,Armed Assault,Military,Military Unit/Patrol/Convoy,Nigerian Armed Forces,Joint Patrol,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,5,0
2020-04-16,2020,Apr,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Ngamdu,11.763937,12.26313,0,1,0,2,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Nigerian Army (NA),Camp,Nigeria,Boko Haram,0,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",0,0
2020-04-16,2020,Apr,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Gamboru,12.359468,14.210929,0,1,0,2,Armed Assault,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Unknown,Internally Displaced Persons (IDP) Camp,Nigeria,Unknown,0,Incendiary,Arson/Fire,14,15
2020-04-16,2020,Apr,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Kogi,Omala district,7.79962,7.54098,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,0,0
2020-04-18,2020,Apr,Sat,1,147,Nigeria,11,Sub-Saharan Africa,Delta,Issele-Mkpitime,6.33869,6.53637,0,1,0,6,Hostage Taking (Kidnapping),Religious Figures/Institutions,Religious Figure,Unknown,Reverend Anthony Oyi,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,0,0
2020-04-18,2020,Apr,Sat,1,147,Nigeria,11,Sub-Saharan Africa,Yobe,Buni,11.20315,12.028391,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,Unknown,Vigilante Member,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,1,1
2020-04-19,2020,Apr,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Ungwan Magaji,10.22988,8.29422,0,1,0,2,Armed Assault,Private Citizens & Property,House/Apartment/Residence,Not Applicable,Houses,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,5,0
2020-04-19,2020,Apr,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Ondo,Apedu,7.249332,5.222264,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,0,0
2020-04-20,2020,Apr,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Yobe,Gumsa,12.561973,11.799079,0,0,0,9,Unknown,Military,"Military Personnel (soldiers, troops, officers, forces)",Nigerian Army (NA),Soldiers,Nigeria,Boko Haram,0,Unknown,Unknown Weapon Type,13,0
2020-04-20,2020,Apr,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Tse Vambe,7.924698,8.875827,1,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Farmer,Not Applicable,Farmer: Titus Nyitar,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,1,0
2020-04-20,2020,Apr,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Tse Gishe,7.924698,8.875827,1,1,0,5,Hostage Taking (Barricade Incident),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,0,2
2020-04-20,2020,Apr,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Benue,Mande Gem,7.924698,8.875827,1,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,0,8
2020-04-20,2020,Apr,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Ondo,Akure North district,7.277914,5.268444,0,1,0,2,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Ondo North Villages,Villages,Nigeria,Fulani extremists,0,Incendiary,Arson/Fire,0,0
2020-04-21,2020,Apr,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Zamfara,Garin-Kada,12.81147,6.7938,0,1,0,2,Armed Assault,Military,Military Transportation/Vehicle (excluding convoys),Nigerian Armed Forces,Vehicles,Nigeria,Unknown,0,Firearms,Automatic or Semi-Automatic Rifle,28,0
2020-04-21,2020,Apr,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Azagba-Ogwashi,6.24269,6.59509,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Named Civilian,Not Applicable,Civilian: Greg Azubike,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,0,1
2020-04-22,2020,Apr,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Issele-Azagba,6.27008,6.59585,0,1,0,2,Armed Assault,Business,Farm/Ranch,Unknown,Poultry Farm,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,2,0
2020-04-24,2020,Apr,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Auno,11.846189,12.943898,0,0,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Nigeria,Convoy of Former Governor: Senator Ali Mood Sheriff,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,5,0
2020-04-25,2020,Apr,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Ibusa,6.17657,6.62929,1,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Farmer,Not Applicable,Farmers,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,0,0
2020-04-25,2020,Apr,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Ibusa,6.17657,6.62929,1,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Unknown,Unknown Weapon Type,0,0
2020-04-26,2020,Apr,Sun,1,147,Nigeria,11,Sub-Saharan Africa,Ekiti,Isan-Ekiti,7.934565,5.294111,0,1,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Government of Nigeria,District Councilor: Olatunji Omotosho,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,1,0
2020-05-06,2020,May,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Barakin Ladi,9.545501,8.895677,0,1,0,2,Armed Assault,Religious Figures/Institutions,Religious Figure,Calvary Ministries (CAPRO),Pastor: Bayo Famonure,Nigeria,Fulani extremists,0,Firearms,Automatic or Semi-Automatic Rifle,0,4
2020-05-06,2020,May,Wed,1,147,Nigeria,11,Sub-Saharan Africa,Delta,Okpanam,6.232919,6.647777,1,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Nigeria,Fulani extremists,0,Firearms,Unknown Gun Type,0,0
