date,year,month,day,State,city,latitude,longitude,suicide,attacktype1_txt,target_type,target_subtype,target,group_name,weapon_type,weapon_subtype,no_killed,no_wounded
9/14/2020,2020,Sep,Mon,Ekiti,Igirigiri,7.493367,5.230179,0,Assassination,Government (General),"Government Personnel (excluding police, military)",Director: David Jejelowo,Unknown,Firearms,Unknown Gun Type,1,0
9/15/2020,2020,Sep,Tue,Borno,Wassaram,11.63223,12.32003,0,Hostage Taking (Kidnapping),Private Citizens & Property,Vehicles/Transportation,Vehicles,Boko Haram,Firearms,Unknown Gun Type,10,2
9/17/2020,2020,Sep,Thu,Kogi,Egume,7.467315,7.245302,0,Hostage Taking (Kidnapping),Business,Hotel/Resort,Hotel Bar,Fulani extremists,Firearms,Unknown Gun Type,1,0
9/17/2020,2020,Sep,Thu,Sokoto,Gidan Madi,13.29575,4.97467,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Town,Unknown,Firearms,Unknown Gun Type,2,1
9/20/2020,2020,Sep,Sun,Borno,Sabon Gari-Wajiroko,11.151861,12.759545,0,Unknown,Military,Military Unit/Patrol/Convoy,25 Task Force Brigade Patrol,Boko Haram,Unknown,Unknown Weapon Type,4,0
9/20/2020,2020,Sep,Sun,Benue,Tse-Apera,7.877643,8.937817,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,5,7
9/20/2020,2020,Sep,Sun,Borno,Magumeri,12.113857,12.825203,0,Unknown,Private Citizens & Property,Village/City/Town/Suburb,Town,Unknown,Unknown,Unknown Weapon Type,2,0
9/20/2020,2020,Sep,Sun,Borno,Damasak,13.105288,12.508516,0,Unknown,Private Citizens & Property,Village/City/Town/Suburb,Town,Boko Haram,Unknown,Unknown Weapon Type,0,0
9/21/2020,2020,Sep,Mon,Plateau,Foron,9.699154,8.952466,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,District Head: Da Bulus Chuwang Jang,Fulani extremists,Firearms,Unknown Gun Type,1,0
9/22/2020,2020,Sep,Tue,Plateau,Riyom district,9.563201,8.685348,0,Armed Assault,Business,Mining,Mining Site,Fulani extremists,Firearms,Unknown Gun Type,0,9
9/23/2020,2020,Sep,Wed,Borno,Mandaragraw,10.694634,12.329276,0,Armed Assault,Private Citizens & Property,House/Apartment/Residence,Houses,Boko Haram,Firearms,Unknown Gun Type,3,7
9/23/2020,2020,Sep,Wed,Borno,Unknown,12.348737,13.139947,0,Facility/Infrastructure Attack,Unknown,Unknown,Unknown,Boko Haram,Unknown,Unknown Weapon Type,0,0
9/23/2020,2020,Sep,Wed,Abia,Owaza,4.962967,7.18746,0,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",144 Brigade Soldiers,Indigenous People of Biafra (IPOB),Firearms,Unknown Gun Type,4,0
9/24/2020,2020,Sep,Thu,Plateau,Gwol,9.691111,8.738889,0,Armed Assault,Business,Restaurant/Bar/Café,Drinking Establishment,Fulani extremists,Firearms,Unknown Gun Type,5,1
9/25/2020,2020,Sep,Fri,Borno,Korochara,12.528669,13.572427,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Convoy of Governor: Umar Babagana Zulum,Boko Haram,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",30,0
9/25/2020,2020,Sep,Fri,Borno,Unknown,12.892615,13.690638,0,Armed Assault,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Internally Displaced Person (IDP) Convoy,Boko Haram,Firearms,Unknown Gun Type,11,13
9/26/2020,2020,Sep,Sat,Delta,Issele-Uku,6.31845,6.473275,0,Hostage Taking (Kidnapping),Religious Figures/Institutions,Religious Figure,Catholic Priest: Reverend Father Jude Onyebadi,Fulani extremists,Firearms,Unknown Gun Type,0,0
9/27/2020,2020,Sep,Sun,Borno,Baga,13.095612,13.822644,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Convoy of Governor: Umar Babagana Zulum,Boko Haram,Explosives,Sticky Bomb,0,0
9/27/2020,2020,Sep,Sun,Plateau,Ncha,10.024035,8.761552,0,Unknown,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Unknown,Unknown Weapon Type,3,0
9/28/2020,2020,Sep,Mon,Plateau,Kpachudu,10.024035,8.761552,0,Armed Assault,Private Citizens & Property,House/Apartment/Residence,Residence,Fulani extremists,Firearms,Unknown Gun Type,3,0
9/29/2020,2020,Sep,Tue,Borno,Marte,12.365389,13.829366,0,Armed Assault,Military,Military Unit/Patrol/Convoy,Convoy,Boko Haram,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",10,8
10/1/2020,2020,Oct,Thu,Kaduna,Maraban Rido,10.431401,7.523776,0,Hostage Taking (Kidnapping),Religious Figures/Institutions,Religious Figure,Residence of Reverend: Yohanna Abashiya,Fulani extremists,Firearms,Unknown Gun Type,1,0
10/3/2020,2020,Oct,Sat,Kaduna,Unknown,9.47683,8.108162,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Vehicle of House of Representatives Member: Nicholas Garba Sarkin Noma,Unknown,Firearms,Unknown Gun Type,0,0
10/6/2020,2020,Oct,Tue,Plateau,Wereng,9.557609,8.741546,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Village Head: Chungyang Mwankwon Tengwong,Fulani extremists,Firearms,Automatic or Semi-Automatic Rifle,6,0
10/9/2020,2020,Oct,Fri,Delta,Eku,5.73614,5.935687,0,Armed Assault,Police,Police Checkpoint,Checkpoint,Unknown,Firearms,Automatic or Semi-Automatic Rifle,2,0
10/10/2020,2020,Oct,Sat,Kogi,Koton-Karfe district,8.090941,6.795396,0,Armed Assault,Private Citizens & Property,Race/Ethnicity Identified,Bassa Civilians,Unknown,Firearms,Unknown Gun Type,7,0
10/12/2020,2020,Oct,Mon,Borno,Ngwom,11.962564,13.171479,0,Hostage Taking (Kidnapping),Private Citizens & Property,Farmer,Farmers,Boko Haram,Melee,Knife or Other Sharp Object,14,1
10/13/2020,2020,Oct,Tue,Kogi,Anyigba,7.493366,7.173639,0,Assassination,Government (General),"Government Personnel (excluding police, military)",Former Chairperson: Adejo Akowe,Unknown,Firearms,Unknown Gun Type,1,0
10/13/2020,2020,Oct,Tue,Abia,Isiala Ngwa South district,5.283006,7.327729,0,Assassination,Government (General),"Government Personnel (excluding police, military)",Former Chairperson: Paul Okpanku,Unknown,Firearms,Unknown Gun Type,0,0
10/15/2020,2020,Oct,Thu,Kogi,Okofi,8.131097,6.854326,0,Armed Assault,Religious Figures/Institutions,Place of Worship,Community Mosque,Unknown,Firearms,Unknown Gun Type,3,0
10/16/2020,2020,Oct,Fri,Borno,Jakana,11.811944,12.8225,0,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Base,Boko Haram,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",14,0
10/19/2020,2020,Oct,Mon,Gombe,Gombe,10.286652,11.163862,0,Hostage Taking (Kidnapping),Religious Figures/Institutions,Religious Figure,Reverend: Polycarp Zango,Boko Haram,Unknown,Unknown Weapon Type,0,0
10/19/2020,2020,Oct,Mon,Borno,Konduga district,11.845282,12.820179,0,Hostage Taking (Kidnapping),Transportation,Bus (excluding tourists),Passenger Buses,Boko Haram,Unknown,Unknown Weapon Type,0,0
10/21/2020,2020,Oct,Wed,Imo,Nworieubi,5.587794,7.044467,0,Armed Assault,Police,"Police Building (headquarters, station, school)",Police Station,Unknown,Firearms,Unknown Gun Type,2,0
10/21/2020,2020,Oct,Wed,Imo,Ubomiri,5.55688,7.012213,0,Armed Assault,Military,Military Checkpoint,Checkpoint,Unknown,Firearms,Unknown Gun Type,2,0
10/21/2020,2020,Oct,Wed,Imo,Orji,5.527599,7.063289,0,Facility/Infrastructure Attack,Police,"Police Building (headquarters, station, school)",Police Station,Unknown,Incendiary,Arson/Fire,0,0
10/21/2020,2020,Oct,Wed,Rivers,Oyigbo,4.886862,7.12517,0,Armed Assault,Police,"Police Building (headquarters, station, school)",Police Area Command Headquarters,Indigenous People of Biafra (IPOB),Firearms,Unknown Gun Type,1,0
10/21/2020,2020,Oct,Wed,Rivers,Afam,4.790279,7.313181,0,Armed Assault,Police,"Police Building (headquarters, station, school)",Police Station,Indigenous People of Biafra (IPOB),Firearms,Unknown Gun Type,1,0
10/21/2020,2020,Oct,Wed,Rivers,Oyigbo district,4.886862,7.12517,0,Armed Assault,Police,"Police Building (headquarters, station, school)",Oyigbo Police Station,Indigenous People of Biafra (IPOB),Firearms,Unknown Gun Type,1,0
10/21/2020,2020,Oct,Wed,Rivers,Eberi,5.089599,7.23023,0,Armed Assault,Police,"Police Building (headquarters, station, school)",Umuebulu Police Station,Indigenous People of Biafra (IPOB),Firearms,Unknown Gun Type,0,0
10/21/2020,2020,Oct,Wed,Rivers,Port Harcourt,4.787008,7.001482,0,Armed Assault,Police,"Police Building (headquarters, station, school)",Mile One Police Station,Indigenous People of Biafra (IPOB),Firearms,Unknown Gun Type,4,0
10/21/2020,2020,Oct,Wed,Lagos,Matori,6.539644,3.345723,0,Facility/Infrastructure Attack,Journalists & Media,Newspaper Journalist/Staff/Facility,Offices,Unknown,Firearms,Unknown Gun Type,0,0
10/22/2020,2020,Oct,Thu,Borno,Doska,11.15289,12.156123,0,Armed Assault,Military,Military Unit/Patrol/Convoy,Patrol,Boko Haram,Firearms,Automatic or Semi-Automatic Rifle,7,14
10/24/2020,2020,Oct,Sat,Yobe,Babban Gida,12.154659,11.77422,0,Armed Assault,Government (General),Government Building/Facility/Office,Government Secretariat,Boko Haram,Firearms,Unknown Gun Type,7,0
10/25/2020,2020,Oct,Sun,Borno,Damboa,11.151905,12.758704,0,Armed Assault,Military,Military Barracks/Base/Headquarters/Checkpost,Base,Boko Haram,Firearms,Unknown Gun Type,20,11
10/24/2020,2020,Oct,Sat,Borno,Unknown,11.884636,13.151966,0,Unknown,Military,Military Barracks/Base/Headquarters/Checkpost,Base,Boko Haram,Unknown,Unknown Weapon Type,0,0
10/25/2020,2020,Oct,Sun,Borno,Moranti,11.831098,13.150967,0,Armed Assault,Private Citizens & Property,Farmer,Farmers,Boko Haram,Melee,Knife or Other Sharp Object,8,0
10/24/2020,2020,Oct,Sat,Yobe,Unknown,12.293876,11.439041,0,Unknown,Military,Military Barracks/Base/Headquarters/Checkpost,Base,Boko Haram,Unknown,Unknown Weapon Type,0,0
10/26/2020,2020,Oct,Mon,Kaduna,Kwakwa,9.890585,8.221298,0,Armed Assault,Private Citizens & Property,Named Civilian,"Civilians: Dachomo Alamba, Irmiya Bitrus",Fulani extremists,Melee,Knife or Other Sharp Object,1,1
10/28/2020,2020,Oct,Wed,Benue,Ado district,6.799167,8.005278,0,Armed Assault,Police,Police Patrol (including vehicles and convoys),Patrol,Fulani extremists,Firearms,Unknown Gun Type,2,0
10/29/2020,2020,Oct,Thu,Kaduna,Magunguna,10.246784,7.861068,0,Armed Assault,Private Citizens & Property,Named Civilian,"Civilians: Kaduna Garba, Francis Bala",Fulani extremists,Melee,Knife or Other Sharp Object,1,1
10/30/2020,2020,Oct,Fri,Borno,Unknown,12.449588,13.186077,0,Armed Assault,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Internally Displaced Persons (IDP) Convoy,Boko Haram,Firearms,Unknown Gun Type,3,0
10/31/2020,2020,Oct,Sat,Kaduna,Kunai,10.476187,7.230788,0,Armed Assault,Private Citizens & Property,Vehicles/Transportation,Bike,Fulani extremists,Firearms,Unknown Gun Type,1,0
11/1/2020,2020,Nov,Sun,Borno,Takulashi Buladunya,10.796003,12.751223,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Firearms,Automatic or Semi-Automatic Rifle,7,0
11/2/2020,2020,Nov,Mon,Borno,Mallam Fatori,13.673147,13.340513,0,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Convoy,Boko Haram,Explosives,Landmine,9,0
11/6/2020,2020,Nov,Fri,Kaduna,Dande,10.582298,7.20416,0,Armed Assault,Private Citizens & Property,Religion Identified,"Christian Civilians: John Musa, Habila Ibrahim, Samaila Audu",Fulani extremists,Firearms,Unknown Gun Type,4,1
11/7/2020,2020,Nov,Sat,Kaduna,Karji Kaduna,10.469783,7.483905,0,Hostage Taking (Kidnapping),Private Citizens & Property,Religion Identified,"Christian Civilians: Faith Tiswan, Godsgift Tiswan, Ruth Tiswan",Fulani extremists,Firearms,Unknown Gun Type,0,0
11/8/2020,2020,Nov,Sun,Borno,Gwoza,11.083984,13.693092,1,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",Soldiers,Boko Haram,Explosives,Suicide (carried bodily by human being),1,0
11/8/2020,2020,Nov,Sun,Borno,Pulka,11.22223,13.783822,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Base,Boko Haram,Explosives,Unknown Explosive Type,0,0
11/11/2020,2020,Nov,Wed,Borno,Miyanti,11.541181,13.847685,0,Unknown,Military,Military Barracks/Base/Headquarters/Checkpost,Camp,Boko Haram,Unknown,Unknown Weapon Type,2,0
11/11/2020,2020,Nov,Wed,Ondo,Owo,7.194366,5.585962,0,Hostage Taking (Kidnapping),Educational Institution,Other Personnel,Vehicle of Bursar: Adejuwon Matthew,Fulani extremists,Firearms,Unknown Gun Type,0,0
11/17/2020,2020,Nov,Tue,Borno,Banki,11.275523,14.144068,0,Armed Assault,Military,Military Aircraft,Helicopter,Boko Haram,Firearms,Unknown Gun Type,5,0
11/17/2020,2020,Nov,Tue,Kaduna,Gidan Zaki,9.841127,8.265599,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Residence of District Head: Haruna Kuye,Fulani extremists,Firearms,Automatic or Semi-Automatic Rifle,2,2
11/18/2020,2020,Nov,Wed,Delta,Unknown,5.451494,5.901947,0,Armed Assault,Government (General),"Government Personnel (excluding police, military)",Residence of Senior Special Assistant to the Governor: Charles Kwode,Unknown,Firearms,Unknown Gun Type,1,1
11/19/2020,2020,Nov,Thu,Bayelsa,Toru Orua,5.103203,6.065803,0,Armed Assault,Government (General),Politician or Political Party Movement/Meeting/Rally,Residence of Former Governor: Seriake Dickson,Unknown,Firearms,Unknown Gun Type,1,0
11/20/2020,2020,Nov,Fri,Zamfara,Dutsen Gari,12.237026,6.301787,0,Hostage Taking (Kidnapping),Religious Figures/Institutions,Place of Worship,Zamfara Mosque,Unknown,Firearms,Rifle/Shotgun (non-automatic),5,0
11/21/2020,2020,Nov,Sat,Delta,Unknown,5.552368,6.044886,0,Bombing/Explosion,Utilities,Oil,Oil Pipeline,Unknown,Explosives,Unknown Explosive Type,0,0
11/21/2020,2020,Nov,Sat,Delta,Unknown,5.552368,6.044886,0,Bombing/Explosion,Utilities,Oil,Oil Pipeline,Unknown,Explosives,Unknown Explosive Type,0,0
11/21/2020,2020,Nov,Sat,Borno,Pilimari,12.577044,13.306645,0,Hijacking,Military,Military Unit/Patrol/Convoy,Convoy,Boko Haram,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",6,26
11/21/2020,2020,Nov,Sat,Nasarawa,Lafia,8.528675,8.535458,0,Assassination,Private Citizens & Property,Political Party Member/Rally,Chairman: Philip Shekwo,Unknown,Firearms,Unknown Gun Type,1,0
11/22/2020,2020,Nov,Sun,Ondo,Igbatayo,7.268403,5.277478,0,Facility/Infrastructure Attack,Business,Farm/Ranch,Farm Workers,Fulani extremists,Incendiary,Arson/Fire,0,0
11/23/2020,2020,Nov,Mon,Bayelsa,Ikarama,5.155186,6.447329,0,Bombing/Explosion,Utilities,Gas,Gas Pipeline,Niger Delta extremists,Explosives,Unknown Explosive Type,0,0
11/24/2020,2020,Nov,Tue,Sokoto,Diegi,13.549308,4.63093,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Rifle/Shotgun (non-automatic),1,3
11/27/2020,2020,Nov,Fri,Borno,Kareto,12.888757,12.505447,0,Facility/Infrastructure Attack,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Internally Displaced Persons (IDP) Homes,Boko Haram,Incendiary,Arson/Fire,0,0
11/26/2020,2020,Nov,Thu,Bayelsa,Unknown,4.771907,6.069853,0,Hijacking,Maritime,Commercial Maritime,Cargo Ship,Reformed Niger Delta Avengers (RNDA),Unknown,Unknown Weapon Type,0,0
11/27/2020,2020,Nov,Fri,Borno,Chafa,11.172625,12.75749,0,Unknown,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),Internally Displaced Persons (IDPs),Boko Haram,Unknown,Unknown Weapon Type,13,0
11/28/2020,2020,Nov,Sat,Borno,Koshobe,11.975833,13.319444,0,Hostage Taking (Kidnapping),Private Citizens & Property,Farmer,Rice Farmers,Boko Haram,Firearms,Automatic or Semi-Automatic Rifle,81,6
11/28/2020,2020,Nov,Sat,Taraba,Tor-Iorshaer,7.761771,9.873655,0,Armed Assault,Private Citizens & Property,Refugee (including Camps/IDP/Asylum Seekers),"Internally Displaced Persons (IDPs): Godwin Meer, Terlumun Mdooga Mbakpenev, Ayar Chia",Jukun militia,Firearms,Unknown Gun Type,4,0
11/28/2020,2020,Nov,Sat,Rivers,Port Harcourt,4.797372,6.989534,0,Bombing/Explosion,Religious Figures/Institutions,Place of Worship,Church,Indigenous People of Biafra (IPOB),Explosives,Dynamite/TNT,0,0
12/1/2020,2020,Dec,Tue,Borno,Wokilti,12.89708,12.539023,0,Hostage Taking (Kidnapping),NGO,Unknown,Aid Worker,Boko Haram,Unknown,Unknown Weapon Type,0,0
12/1/2020,2020,Dec,Tue,Plateau,Wang,9.698229,8.748632,0,Hostage Taking (Kidnapping),Private Citizens & Property,Religion Identified,"Christian Civilians: Dalyop Davou, Joseph Swanta, Davou Mwanti",Fulani extremists,Firearms,Unknown Gun Type,3,0
12/10/2020,2020,Dec,Thu,Yobe,Gumsa,12.561792,11.799031,0,Facility/Infrastructure Attack,Business,Medical/Pharmaceutical,Health Center,Boko Haram,Firearms,Unknown Gun Type,0,0
12/11/2020,2020,Dec,Fri,Katsina,Kankara,11.933146,7.396552,0,Hostage Taking (Kidnapping),Educational Institution,School/University/Educational Building,School,Fulani extremists,Firearms,Automatic or Semi-Automatic Rifle,0,0
12/11/2020,2020,Dec,Fri,Borno,Dikwa,12.036585,13.917242,0,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Unknown,Explosives,Unknown Explosive Type,4,8
12/11/2020,2020,Dec,Fri,Benue,Tse Angbande,7.708461,8.522797,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Fulani extremists,Firearms,Unknown Gun Type,4,7
12/9/2020,2020,Dec,Wed,Borno,Shengen,11.839981,12.767683,0,Hostage Taking (Kidnapping),Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",Aid Worker: Emmanuel Peter,Boko Haram,Unknown,Unknown Weapon Type,0,0
12/12/2020,2020,Dec,Sat,Borno,Askira,10.651082,12.911113,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Town,Boko Haram,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",3,2
12/14/2020,2020,Dec,Mon,Yobe,Zairam,12.8269,11.975645,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Firearms,Unknown Gun Type,4,0
12/14/2020,2020,Dec,Mon,Yobe,Gumsa,12.562154,11.799372,0,Hostage Taking (Kidnapping),Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Firearms,Unknown Gun Type,0,0
12/15/2020,2020,Dec,Tue,Benue,Agboughul,7.76429,8.581694,0,Armed Assault,Business,Legal Services,Barrister: Moses Udam,Fulani extremists,Firearms,Unknown Gun Type,3,3
12/15/2020,2020,Dec,Tue,Cross River,Ogoja,6.657183,8.807123,0,Hostage Taking (Kidnapping),Private Citizens & Property,Named Civilian,Doctor: Njoku,Fulani extremists,Firearms,Handgun,0,1
12/16/2020,2020,Dec,Wed,Anambra,Oba,6.069218,6.839973,0,Armed Assault,Private Citizens & Property,Named Civilian,Chief: Osita Agina,Unknown,Firearms,Unknown Gun Type,1,0
12/17/2020,2020,Dec,Thu,Katsina,Funtua district,11.418789,7.329828,0,Assassination,Private Citizens & Property,Laborer (General)/Occupation Identified,Convoy of Emir: Alhaji Sanusi Muhammad Asha,Unknown,Firearms,Unknown Gun Type,8,0
12/17/2020,2020,Dec,Thu,Kaduna,Gora Gan,9.924024,8.300615,0,Armed Assault,Business,Retail/Grocery/Bakery,Local Shops,Fulani extremists,Firearms,Unknown Gun Type,7,1
12/17/2020,2020,Dec,Thu,Yobe,Kusur,12.571938,12.022009,0,Facility/Infrastructure Attack,Private Citizens & Property,Village/City/Town/Suburb,Region,Boko Haram,Firearms,Unknown Gun Type,0,0
12/18/2020,2020,Dec,Fri,Borno,Garin Kuturu,11.845191,12.821845,0,Hostage Taking (Kidnapping),Private Citizens & Property,Vehicles/Transportation,Civilian Transport Convoy,Boko Haram,Firearms,Automatic or Semi-Automatic Rifle,1,4
12/18/2020,2020,Dec,Fri,Borno,Konduga,11.655408,13.412932,1,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Boko Haram,Explosives,Suicide (carried bodily by human being),4,2
12/19/2020,2020,Dec,Sat,Borno,Ajiri,11.909552,13.588398,0,Armed Assault,Private Citizens & Property,Village/City/Town/Suburb,Village,Boko Haram,Firearms,Automatic or Semi-Automatic Rifle,10,0
12/19/2020,2020,Dec,Sat,Katsina,Danbaure,11.434452,7.3115,0,Hostage Taking (Kidnapping),Private Citizens & Property,Farmer,Cattle,Fulani extremists,Firearms,Unknown Gun Type,0,0
12/20/2020,2020,Dec,Sun,Borno,Mafa,11.914365,13.584823,0,Bombing/Explosion,Military,Military Unit/Patrol/Convoy,Convoy,Boko Haram,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",5,0
12/19/2020,2020,Dec,Sat,Katsina,Dandume district,11.43112,7.168136,0,Hostage Taking (Kidnapping),Educational Institution,School/University/Educational Building,Students,Fulani extremists,Firearms,Unknown Gun Type,0,0
12/20/2020,2020,Dec,Sun,Katsina,Funtua,11.518366,7.315113,0,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Civilians,Unknown,Firearms,Unknown Gun Type,0,0
